codigo,marca,equivalencia
2811322051,HYUNDAI,AE-2051
2811322301,HYUNDAI,AE-2301
2811332000,HYUNDAI,AE-6157
2811332500,HYUNDAI,BAE-2010
2811332510,HYUNDAI,BAE-2010
2811344000,HYUNDAI,BAE-1222
2811346000,HYUNDAI,BAE-41
2813044000,HYUNDAI,BAE-1222
2813045000,HYUNDAI,BAE-41
2813045020,HYUNDAI,BAE-112
2813062010,HYUNDAI,BAE-1132
2813071002,HYUNDAI,BAE-193
3094011031,HYUNDAI,BLE-1890
3192226910,HYUNDAI,HWP-0688
3194041001,HYUNDAI,BPS-68
3194041002,HYUNDAI,BPS-68
3194072001,HYUNDAI,BPS-544
3194541000,HYUNDAI,BPS-68
3194541020,HYUNDAI,BPS-68
3194544000,HYUNDAI,BPS-9H
3194545001,HYUNDAI,BPS-68
3194572000,HYUNDAI,BPS-544
3194572001,HYUNDAI,BPS-544
3195093000,HYUNDAI,BPS-829
3195093001,HYUNDAI,BPS-829
3197041000,HYUNDAI,BPS-9H
3197344000,HYUNDAI,BPS-9H
3197344001,HYUNDAI,BPS-9H
3197344100,HYUNDAI,BPS-9H
3197344101,HYUNDAI,BPS-9H
3198143000,HYUNDAI,BPS-9H
9510281439,HYUNDAI,AE-2301
11E170130,HYUNDAI,BLS-3000
11E170210,HYUNDAI,HWP-1329
11E170310,HYUNDAI,HFW-2073
11L12003,HYUNDAI,BAE-8005
11L12004,HYUNDAI,BAE-8005S
2630021A00,HYUNDAI,BLS-818
263002Y500,HYUNDAI,BLS-3006
2630035A00,HYUNDAI,BLS-818
2645272000S,HYUNDAI,BLE-1900
281131G000,HYUNDAI,AE-2053
281134F000,HYUNDAI,AE-8131
281305A500,HYUNDAI,BAE-1024
281305H001,HYUNDAI,BAE-159SR
281305H002,HYUNDAI,BAE-159SR
281306A701,HYUNDAI,BAE-1020
3192226910AR,HYUNDAI,HWP-0688
3199226910KC101,HYUNDAI,BPF-5523
BO37997,HYUNDAI,AE-6157
E2112103,HYUNDAI,BAE-2204
KFA21308,HYUNDAI,BAE-1132
1607320,Luber-Finner,BLS-682
262F,Luber-Finner,BPE-135
364F,Luber-Finner,BPE-100
A1400C,Luber-Finner,BAE-1205
AF252,Luber-Finner,BAE-2010
AF293,Luber-Finner,AE-462
AF302,Luber-Finner,AE-4615
AF317,Luber-Finner,AE-3010
AF328,Luber-Finner,AE-3000
AF329,Luber-Finner,AE-3645
AF340,Luber-Finner,AE-370
AF353,Luber-Finner,AE-4383
AF368,Luber-Finner,AE-6020
AF369,Luber-Finner,AE-2003
AF411,Luber-Finner,BAE-2060
AF418,Luber-Finner,AE-6020
AF4523,Luber-Finner,AE-868
AF540,Luber-Finner,AE-8012
AF542,Luber-Finner,AE-1100
AF5587,Luber-Finner,AE-2051
AF5593,Luber-Finner,AE-5030
AF5608,Luber-Finner,AE-631
AF584,Luber-Finner,AE-124
AF5991,Luber-Finner,AE-3315
AF697,Luber-Finner,AE-644
AF773,Luber-Finner,AE-773
AF7823,Luber-Finner,AE-2016
AF7849,Luber-Finner,AE-2962
AF785,Luber-Finner,AE-2370
AF7877,Luber-Finner,AE-4383
AF7892,Luber-Finner,AE-2024
AF7909,Luber-Finner,AE-2051
AF8917,Luber-Finner,AE-8130
AF8934,Luber-Finner,BAE-4170
AF8943,Luber-Finner,BAE-86
AF8956,Luber-Finner,AE-5496
FCO-554,Luber-Finner,BLS-82
FF2D,Luber-Finner,BGS-16
FP190,Luber-Finner,BLS-103
FP20,Luber-Finner,BLS-200
FP570F,Luber-Finner,BPS-265
FP585F,Luber-Finner,BPS-8125339
FP586F,Luber-Finner,BPS-8125339
FP588F,Luber-Finner,BPS-1332
FP603,Luber-Finner,BPS-14
FP941F,Luber-Finner,BPS-521
FT100,Luber-Finner,BGS-16
G2920,Luber-Finner,BPS-305
G471,Luber-Finner,BGE-502
L.1067,Luber-Finner,BLS-3007
L2603F,Luber-Finner,BPS-150
L261F,Luber-Finner,BPE-1124
L261F,Luber-Finner,BPE-138
L262F,Luber-Finner,BPE-135
L270F,Luber-Finner,BPE-135
L274F,Luber-Finner,BPE-124
L296F,Luber-Finner,BPS-150
L334,Luber-Finner,BLS-1A
L3528F,Luber-Finner,BPE-29
L3565F,Luber-Finner,BPE-148
L3566F,Luber-Finner,BPE-148
L3574F,Luber-Finner,BPE-148
L364F,Luber-Finner,BPE-100
L370F,Luber-Finner,BPE-148
L371F,Luber-Finner,BPE-148
L372F,Luber-Finner,BPE-148
L373F,Luber-Finner,BPE-148
L374F,Luber-Finner,BPE-148
L375F,Luber-Finner,BPE-148
L377F,Luber-Finner,BPE-148
L378F,Luber-Finner,BPE-148
L539F,Luber-Finner,BPE-136
L540F,Luber-Finner,BPE-135
L5944F,Luber-Finner,BPE-25
L60F,Luber-Finner,BPE-105
L624F,Luber-Finner,BPE-136
L624FP,Luber-Finner,BPE-136
LAD7640,Luber-Finner,BAE-6741S
LAF1095,Luber-Finner,BAE-1446
LAF1119,Luber-Finner,AE-5116
LAF122,Luber-Finner,AE-45
LAF1246,Luber-Finner,BAE-4972
LAF133,Luber-Finner,BAE-1760
LAF146,Luber-Finner,AE-6157
LAF1478,Luber-Finner,BAE-9778
LAF1478,Luber-Finner,AE-52
LAF1544,Luber-Finner,BAE-20
LAF1712,Luber-Finner,BAE-166
LAF1714,Luber-Finner,BAE-7225
LAF1716,Luber-Finner,BAE-5544
LAF1718,Luber-Finner,BAE-517
LAF1719,Luber-Finner,BAE-517S
LAF1720,Luber-Finner,BAE-2835
LAF1721,Luber-Finner,BAE-161
LAF1725,Luber-Finner,BAE-9778S
LAF1726,Luber-Finner,BAE-3194
LAF1729,Luber-Finner,BAE-68726831
LAF1732,Luber-Finner,BAE-2730
LAF1733,Luber-Finner,BAE-75
LAF1743,Luber-Finner,BAE-1544428
LAF1747,Luber-Finner,BAE-6886463
LAF1749,Luber-Finner,BAE-1660600
LAF1751,Luber-Finner,BAE-1586882
LAF1754,Luber-Finner,BAE-475081S
LAF1757,Luber-Finner,BAE-475081
LAF1768,Luber-Finner,BAE-3603
LAF1787,Luber-Finner,BAE-90
LAF1800,Luber-Finner,BAE-1054
LAF1801,Luber-Finner,BAE-1225
LAF1806,Luber-Finner,BAE-121
LAF1809,Luber-Finner,BAE-120
LAF1810,Luber-Finner,BAE-123
LAF1826,Luber-Finner,BAE-56
LAF1830,Luber-Finner,BAE-3101S
LAF1834,Luber-Finner,BAE-1862
LAF1835,Luber-Finner,BAE-1862S
LAF184,Luber-Finner,AE-184
LAF1866,Luber-Finner,BAE-1222
LAF1899,Luber-Finner,BAE-171
LAF1947,Luber-Finner,BAE-3602
LAF2052,Luber-Finner,BAE-5204
LAF2150,Luber-Finner,AE-5117
LAF22029,Luber-Finner,BAE-1424SR
LAF22081,Luber-Finner,BAE-2065
LAF222A,Luber-Finner,BAE-1222
LAF222B,Luber-Finner,BAE-6903
LAF2234,Luber-Finner,BAE-94
LAF2234B,Luber-Finner,BAE-94
LAF2342,Luber-Finner,BAE-5627SR
LAF2343,Luber-Finner,BAE-5627S
LAF234HD,Luber-Finner,BAE-50
LAF241HD,Luber-Finner,BAE-94
LAF2745,Luber-Finner,BAE-9113
LAF292,Luber-Finner,AE-3009
LAF3232,Luber-Finner,BAE-1205
LAF329,Luber-Finner,AE-3645
LAF334,Luber-Finner,BAE-9334
LAF3374,Luber-Finner,BAE-2204
LAF3702,Luber-Finner,BAE-489
LAF3703,Luber-Finner,BAE-7504
LAF3715,Luber-Finner,BAE-3194
LAF3779,Luber-Finner,BAE-50
LAF3779A,Luber-Finner,BAE-73
LAF3779B,Luber-Finner,BAE-73
LAF388,Luber-Finner,AE-6661
LAF388B,Luber-Finner,AE-6661
LAF4173,Luber-Finner,BAE-975
LAF4365,Luber-Finner,BAE-2200532
LAF4451,Luber-Finner,BAE-22
LAF4497,Luber-Finner,BAE-115
LAF4544,Luber-Finner,BAE-1955R
LAF4545,Luber-Finner,BAE-1955
LAF4575,Luber-Finner,BAE-171
LAF47,Luber-Finner,BAE-63
LAF4759,Luber-Finner,BAE-1660602
LAF5023,Luber-Finner,AE-30
LAF5070,Luber-Finner,BAE-5070
LAF5368,Luber-Finner,BAE-20
LAF54,Luber-Finner,AE-124
LAF5505,Luber-Finner,BAE-1222
LAF5505A,Luber-Finner,BAE-6903
LAF5505B,Luber-Finner,BAE-6903
LAF5519,Luber-Finner,BAE-1052
LAF5572,Luber-Finner,BAE-6900
LAF5575,Luber-Finner,BAE-1201
LAF558,Luber-Finner,BAE-28
LAF5589,Luber-Finner,BAE-39
LAF5590,Luber-Finner,BAE-4031
LAF5598,Luber-Finner,BAE-51
LAF5783,Luber-Finner,BAE-3821
LAF5832,Luber-Finner,BAE-1544449S
LAF588,Luber-Finner,AE-8213
LAF6300,Luber-Finner,BAE-124
LAF641,Luber-Finner,AE-56
LAF6587,Luber-Finner,BAE-22
LAF6632,Luber-Finner,BAE-6632
LAF6641,Luber-Finner,BAE-6632S
LAF6769,Luber-Finner,BAE-475081
LAF6775,Luber-Finner,BAE-475081S
LAF6834,Luber-Finner,BAE-9374
LAF694,Luber-Finner,BAE-348
LAF74,Luber-Finner,AE-840
LAF7417,Luber-Finner,BAE-4225SR
LAF7672,Luber-Finner,BAE-475081
LAF8043,Luber-Finner,BAE-34
LAF8044,Luber-Finner,BAE-35
LAF8078,Luber-Finner,BAE-1050
LAF8081,Luber-Finner,BAE-1050
LAF8097,Luber-Finner,AE-5118
LAF8113,Luber-Finner,BAE-9113
LAF8148,Luber-Finner,BAE-175SR
LAF8195,Luber-Finner,BAE-1424SR
LAF8352,Luber-Finner,BAE-110
LAF8392,Luber-Finner,BAE-3603S
LAF851,Luber-Finner,BAE-9892
LAF852,Luber-Finner,BAE-9852
LAF8557,Luber-Finner,BAE-6886463
LAF8569,Luber-Finner,BAE-6886463S
LAF8600E,Luber-Finner,BAE-1838
LAF8613E,Luber-Finner,BAE-6886463S
LAF8617,Luber-Finner,BAE-3603S
LAF8624,Luber-Finner,BAE-6792554
LAF8638,Luber-Finner,BAE-1222
LAF8652,Luber-Finner,BAE-1080918
LAF866,Luber-Finner,BAE-6632S
LAF8662,Luber-Finner,BAE-6903
LAF8668,Luber-Finner,BAE-2204
LAF8670,Luber-Finner,BAE-111100225
LAF8687,Luber-Finner,BAE-7654SR
LAF8727,Luber-Finner,BAE-1189
LAF88,Luber-Finner,BAE-1424SR
LAF8827,Luber-Finner,BAE-1080918S
LAF8841,Luber-Finner,BAE-2212
LAF8842,Luber-Finner,BAE-22125
LAF8971,Luber-Finner,BAE-1544449
LAF9000,Luber-Finner,BAE-9014
LAF9001,Luber-Finner,BAE-9778
LAF9085,Luber-Finner,BAE-3101S
LAF9086,Luber-Finner,BAE-3101
LAF91,Luber-Finner,AE-620
LAF910,Luber-Finner,BAE-910
LAF9373,Luber-Finner,BAE-475081S
LAF9396,Luber-Finner,BAE-34
LAF9410,Luber-Finner,BAE-161
LAF942,Luber-Finner,BAE-9852
LAF9462,Luber-Finner,BAE-8848
LAF9472,Luber-Finner,BAE-35
LAF9545,Luber-Finner,BAE-6741
LAF959,Luber-Finner,BAE-81
LAF9778,Luber-Finner,BAE-9778S
LF100,Luber-Finner,BPS-132
LFF1129,Luber-Finner,BGE-501
LFF2,Luber-Finner,BGS-17
LFF2040N,Luber-Finner,BPE-116
LFF246,Luber-Finner,BPF-51212
LFF3343,Luber-Finner,BPS-356
LFF3347,Luber-Finner,BPS-877
LFF3357,Luber-Finner,BPF-51329
LFF3403,Luber-Finner,BPE-105
LFF3417,Luber-Finner,BPF-51329
LFF3501,Luber-Finner,BPS-796
LFF3507,Luber-Finner,BPE-107
LFF3521,Luber-Finner,BPS-48
LFF3527,Luber-Finner,BPS-68
LFF3553,Luber-Finner,HFF-1510
LFF3584,Luber-Finner,BPS-8193841
LFF3886,Luber-Finner,BPS-49
LFF3886,Luber-Finner,BPS-68
LFF4293,Luber-Finner,BPS-33
LFF4294,Luber-Finner,BPF-51212
LFF4295,Luber-Finner,BPS-2330
LFF4296,Luber-Finner,BPS-8220
LFF45,Luber-Finner,BPF-51329
LFF451130,Luber-Finner,HFF-40030
LFF4783,Luber-Finner,BPS-14
LFF5,Luber-Finner,BPS-877
LFF5002,Luber-Finner,BPS-877
LFF5127,Luber-Finner,BPS-544
LFF5421,Luber-Finner,HFF-2241
LFF5485,Luber-Finner,HFF-2241
LFF551030,Luber-Finner,HFF-70030
LFF5823,Luber-Finner,BPS-32
LFF5874,Luber-Finner,BPS-8193841
LFF5950,Luber-Finner,BPS-570
LFF5D,Luber-Finner,BPF-51212
LFF8000,Luber-Finner,BPF-51212
LFF8020,Luber-Finner,BPF-51212
LFF8059,Luber-Finner,BPS-30751
LFF8061,Luber-Finner,BPF-57015P
LFF8307,Luber-Finner,BPS-304
LFF870,Luber-Finner,BPE-114
LFF871,Luber-Finner,BPE-114
LFF8806F,Luber-Finner,BPS-354
LFF8930,Luber-Finner,BPS-305
LFF8932,Luber-Finner,BPS-571
LFF8933,Luber-Finner,BPS-356
LFF937,Luber-Finner,BPS-227
LFH4207,Luber-Finner,BLS-540
LFH4210,Luber-Finner,BLE-194
LFH4213,Luber-Finner,BHE-211M
LFH4224,Luber-Finner,BHE-3139
LFH4960,Luber-Finner,BLS-69
LFH8593,Luber-Finner,BLS-69
LFP1,Luber-Finner,BLS-111
LFP1,Luber-Finner,BLS-3
LFP11,Luber-Finner,BLS-3
LFP1101F,Luber-Finner,BLS-200
LFP1101FD,Luber-Finner,BLS-200
LFP12,Luber-Finner,BLS-22
LFP142F,Luber-Finner,BPS-877
LFP143F,Luber-Finner,BPS-877
LFP152499,Luber-Finner,BLS-200
LFP16,Luber-Finner,BLS-33
LFP16,Luber-Finner,BLS-16
LFP18,Luber-Finner,BLS-5400
LFP19,Luber-Finner,BLS-1A
LFP190,Luber-Finner,BLS-103
LFP1A,Luber-Finner,BLS-3
LFP20,Luber-Finner,BLS-200
LFP201,Luber-Finner,BLS-916
LFP201,Luber-Finner,BLS-7
LFP2050,Luber-Finner,HFL-4007
LFP2215,Luber-Finner,BLS-33
LFP2216,Luber-Finner,HFL-466634
LFP2229,Luber-Finner,BLS-339
LFP2234,Luber-Finner,BLS-69
LFP2238,Luber-Finner,BLS-103
LFP2239,Luber-Finner,BLS-650
LFP2240,Luber-Finner,HFL-75N
LFP2255,Luber-Finner,BLS-833
LFP2258,Luber-Finner,BLS-103
LFP2267,Luber-Finner,BLS-44
LFP227,Luber-Finner,BLS-916
LFP227,Luber-Finner,BLS-56
LFP228,Luber-Finner,BLS-33
LFP2286,Luber-Finner,HFL-4007
LFP2288,Luber-Finner,HFL-471392
LFP2292,Luber-Finner,BLS-111
LFP2312,Luber-Finner,BLS-540
LFP24,Luber-Finner,BLS-331
LFP2430,Luber-Finner,BLS-111
LFP2440,Luber-Finner,HFL-75N
LFP2440,Luber-Finner,BLS-4013
LFP25,Luber-Finner,BLS-22
LFP252F,Luber-Finner,BPS-877
LFP2535,Luber-Finner,HFL-603N
LFP255F,Luber-Finner,BPF-51212
LFP2820,Luber-Finner,BLS-16
LFP29,Luber-Finner,BLS-19N
LFP30,Luber-Finner,BLS-331
LFP3000,Luber-Finner,BLS-3000
LFP3191,Luber-Finner,HFL-466634
LFP3301F,Luber-Finner,BPF-51329
LFP3582,Luber-Finner,BLS-1168
LFP3693F,Luber-Finner,BPS-33
LFP4005,Luber-Finner,BLS-4005
LFP4104,Luber-Finner,BLS-339
LFP440F,Luber-Finner,BPS-877
LFP45,Luber-Finner,BLS-450
LFP47,Luber-Finner,BLS-111
LFP5,Luber-Finner,BLS-200
LFP5,Luber-Finner,BLS-26
LFP5010,Luber-Finner,BLS-838
LFP5016F,Luber-Finner,BPS-32
LFP54,Luber-Finner,BLS-270
LFP5570,Luber-Finner,BLS-81
LFP5748,Luber-Finner,BLS-802A
LFP5760,Luber-Finner,BLS-91
LFP5925,Luber-Finner,BLS-61
LFP5965,Luber-Finner,BLS-74
LFP5969,Luber-Finner,BLS-82
LFP5971,Luber-Finner,BLS-3002
LFP6007,Luber-Finner,HFL-76
LFP6015,Luber-Finner,HFL-16015
LFP6240,Luber-Finner,BLS-5400
LFP670,Luber-Finner,BLS-300
LFP670SC,Luber-Finner,BLS-300
LFP680,Luber-Finner,BLS-300
LFP7,Luber-Finner,BLS-26
LFP734,Luber-Finner,BLS-603
LFP734,Luber-Finner,BLS-74
LFP777,Luber-Finner,HFL-471392
LFP777B,Luber-Finner,HFL-471392
LFP780,Luber-Finner,BLS-8616
LFP784,Luber-Finner,BLS-68
LFP791,Luber-Finner,BLS-5400
LFP805,Luber-Finner,BLS-604
LFP812,Luber-Finner,BPS-96
LFP815F,Luber-Finner,BPS-96
LFP815FN,Luber-Finner,BPS-96
LFP816F,Luber-Finner,BPS-97
LFP816FN,Luber-Finner,BPS-97
LFP8235,Luber-Finner,BLS-506
LFP8507,Luber-Finner,BLS-44
LFP8591,Luber-Finner,HFL-466634
LFP8642,Luber-Finner,HFL-477556
LFP8703,Luber-Finner,BLS-802A
LFP880,Luber-Finner,BLS-270
LFP8944,Luber-Finner,BLS-270
LFP911,Luber-Finner,BLS-300
LFP923,Luber-Finner,BLS-72
LFP925F,Luber-Finner,BPS-33
LFP928F,Luber-Finner,BPS-228
LFP936F,Luber-Finner,BPS-227
LFP943F,Luber-Finner,BPS-48
LFP947,Luber-Finner,BLS-603
LFP959F,Luber-Finner,LFP-959
LFP966,Luber-Finner,BLS-330
LFP966,Luber-Finner,BLS-11
LG6,Luber-Finner,BPE-110
LH4204,Luber-Finner,BHE-211M
LH4928,Luber-Finner,BLE-3
LH8504,Luber-Finner,BLE-98
LH8546,Luber-Finner,BLE-11
LK125F,Luber-Finner,BPF-57015P
LM114,Luber-Finner,BLE-169
LM2,Luber-Finner,BLE-2
LM3,Luber-Finner,BLE-40
LM400,Luber-Finner,BLE-50
LM71,Luber-Finner,BLE-50
LP114,Luber-Finner,BLE-169
LP129,Luber-Finner,BLE-2
LP132,Luber-Finner,BLE-10
LP134,Luber-Finner,BLE-40
LP141,Luber-Finner,BLE-4
LP161,Luber-Finner,BLE-11
LP163,Luber-Finner,BLE-20
LP164,Luber-Finner,BHE-211
LP2,Luber-Finner,BLE-2
LP2210,Luber-Finner,BLE-50
LP2212E,Luber-Finner,BLE-98
LP2214,Luber-Finner,BLE-314
LP2219,Luber-Finner,BLE-68
LP2220,Luber-Finner,BLE-52
LP2220N,Luber-Finner,BLE-52
LP2234,Luber-Finner,BLS-270
LP2235,Luber-Finner,BLE-53
LP2254,Luber-Finner,BLE-5
LP2256,Luber-Finner,BLE-208
LP2263,Luber-Finner,BLE-194
LP2277,Luber-Finner,BLE-8
LP2336,Luber-Finner,BHE-3360PM
LP235,Luber-Finner,BLE-3
LP2545,Luber-Finner,BLE-1890
LP2545,Luber-Finner,BLE-1900
LP2854,Luber-Finner,BHE-211M
LP3,Luber-Finner,BLE-40
LP331,Luber-Finner,BLE-331
LP346,Luber-Finner,BLE-331
LP364F,Luber-Finner,BPE-100
LP49,Luber-Finner,BLE-60
LP5010,Luber-Finner,BLE-194
LP5041,Luber-Finner,BLE-5041
LP509,Luber-Finner,BHE-206
LP52,Luber-Finner,BLE-42
LP5564,Luber-Finner,BLE-14
LP5578,Luber-Finner,BPE-144
LP560,Luber-Finner,BHE-205
LP5777,Luber-Finner,BLE-263
LP5912,Luber-Finner,BLE-312
LP613,Luber-Finner,BLE-127
LP71,Luber-Finner,BLE-50
LP72,Luber-Finner,BLE-38
LP76,Luber-Finner,BLE-6
LP828,Luber-Finner,BPE-135
LP8708,Luber-Finner,BLE-256
LP92,Luber-Finner,BLE-3
LP92HD,Luber-Finner,BLE-3
P114,Luber-Finner,BLE-169
P141,Luber-Finner,BLE-4
P178,Luber-Finner,BLE-178
P189,Luber-Finner,BLE-134
P2,Luber-Finner,BLE-2
P346,Luber-Finner,BLE-331
P49,Luber-Finner,BLE-60
P52,Luber-Finner,BLE-42
P71,Luber-Finner,BLE-50
P72,Luber-Finner,BLE-38
P76,Luber-Finner,BLE-6
P824A,Luber-Finner,BLE-931
P8923,Luber-Finner,BLE-2030
P92,Luber-Finner,BLE-3
P935,Luber-Finner,BLE-71
PC-211,Luber-Finner,BLS-270
PER-215,Luber-Finner,BLS-81
PER241,Luber-Finner,BLS-800
PER-4476,Luber-Finner,BLS-3001
PER-4477,Luber-Finner,BLS-3005
PER-5,Luber-Finner,BLS-26
PH12,Luber-Finner,BLS-22
PH1218,Luber-Finner,BLS-19N
PH16,Luber-Finner,BLS-16
PH227K,Luber-Finner,BLS-916
PH228,Luber-Finner,BLS-650
PH24,Luber-Finner,BLS-331
PH25,Luber-Finner,BLS-22
PH2701,Luber-Finner,BLS-72
PH2801,Luber-Finner,BLS-1446
PH2805,Luber-Finner,BLS-682
PH2808,Luber-Finner,BLS-682A
PH2809,Luber-Finner,BLS-3950
PH2815,Luber-Finner,BLS-72
PH2817,Luber-Finner,BLS-30N
PH2818,Luber-Finner,BLS-540
PH2819,Luber-Finner,BLS-540
PH2822,Luber-Finner,BLS-7
PH2823,Luber-Finner,BLS-3005
PH2825,Luber-Finner,BLS-916
PH2827,Luber-Finner,BLS-916
PH2830,Luber-Finner,BLS-15
PH2832,Luber-Finner,BLS-33
PH2835,Luber-Finner,BLS-11
PH2840,Luber-Finner,BLS-3001
PH2841,Luber-Finner,BLS-3005
PH2849,Luber-Finner,BLS-21
PH2856A,Luber-Finner,BLS-3950
PH2858,Luber-Finner,BLS-34
PH2859,Luber-Finner,BLS-34
PH2861,Luber-Finner,BLS-561
PH2863B,Luber-Finner,BLS-833
PH2867,Luber-Finner,BLS-3007
PH2868,Luber-Finner,BLS-3007
PH2869,Luber-Finner,BLS-210
PH2874,Luber-Finner,BLS-111
PH2876,Luber-Finner,BLS-51
PH29,Luber-Finner,BLS-19N
PH2903,Luber-Finner,BLS-1446
PH2904,Luber-Finner,BLS-650
PH299,Luber-Finner,BLS-111
PH37,Luber-Finner,BLS-111
PH400,Luber-Finner,BLS-56
PH45,Luber-Finner,BLS-450
PH47,Luber-Finner,BLS-111
PH51A,Luber-Finner,BLS-28
PH561,Luber-Finner,BLS-561
PH7,Luber-Finner,BLS-26
PH8935,Luber-Finner,BLS-540
PH8A,Luber-Finner,BLS-1A
PH933,Luber-Finner,BLS-270
SD3,Luber-Finner,BLS-330
AFL2166,LYS,AE-20530IM
AFL0315,LYS,BAE-525
AFL0316,LYS,BAE-525S
AFL040,LYS,AE-1031
AFL1019HD,LYS,BAE-1019
AFL1030,LYS,AE-21030IM
AFL10356HD,LYS,BAE-502
AFL10356HD,LYS,BAE-568
AFL10357HD,LYS,BAE-533
AFL1041HD,LYS,BAE-3101
AFL1042HD,LYS,BAE-3101S
AFL-10433HD,LYS,BAE-528
AFL-10434HD,LYS,BAE-528S
AFL1050HD,LYS,BAE-1050
AFL1051HD,LYS,BAE-74
AFL1052,LYS,BAE-1052
AFL1053,LYS,BAE-522
AFL1054HD,LYS,BAE-1054
AFL1100,LYS,AE-20531IM
AFL11000HD,LYS,AE-3740
AFL1120HD,LYS,BAE-1120
AFL1121,LYS,BAE-1121
AFL1130HD,LYS,BAE-1130
AFL1131HD,LYS,BAE-1131
AFL116,LYS,AE-5116
AFL118,LYS,AE-118
AFL1189HD,LYS,BAE-1189
AFL1201HD,LYS,BAE-1201
AFL1205HD,LYS,BAE-1205
AFL1206HD,LYS,BAE-1206
AFL1207HD,LYS,BAE-1207SR
AFL1222HD,LYS,BAE-1222
AFL124,LYS,AE-124
AFL1275HD,LYS,BAE-1275
AFL1284HD,LYS,BAE-28
AFL1293HD,LYS,BAE-193
AFL130,LYS,AE-2737N
AFL1304,LYS,AE-2586
AFL13360HDR,LYS,BAE-3360SR
AFL13361HDR,LYS,BAE-3360S
AFL1347HD,LYS,BAE-1347
AFL13505HD,LYS,AE-30
AFL145J,LYS,AE-145
AFL1460HD,LYS,AE-1460
AFL146J,LYS,AE-146
AFL1501,LYS,AE-5015
AFL1521 HD,LYS,AE-7710
AFL1523HD,LYS,BAE-538
AFL1524HD,LYS,AE-8131
AFL1544HD,LYS,BAE-6886463S
AFL1621G,LYS,AE-2305
AFL1760HD,LYS,BAE-1760
AFL1838HD,LYS,BAE-1838
AFL1862HD,LYS,BAE-1862
AFL1863HD,LYS,BAE-1862S
AFL188,LYS,AE-5118
AFL2001,LYS,AE-2001IM
AFL2006,LYS,AE-1602
AFL2010,LYS,BAE-2010
AFL2011,LYS,AE-2051
AFL2016G,LYS,AE-2016G
AFL2024G,LYS,AE-2024G
AFL2031,LYS,AE-2301
AFL2036,LYS,AE-324
AFL2058G,LYS,AE-2058G
AFL2060HD,LYS,BAE-2060
AFL2064HD,LYS,BAE-2064
AFL2065HD,LYS,BAE-2065
AFL2068HD,LYS,BAE-112
AFL2085,LYS,AE-600
AFL21050,LYS,AE-21050IM
AFL2202,LYS,AE-22020IM
AFL2204HD,LYS,BAE-2204
AFL2260G,LYS,AE-2600
AFL23603,LYS,BAE-8114
AFL250,LYS,AE-250
AFL2501HDR,LYS,BAE-2501SR
AFL2502HDR,LYS,BAE-2501S
AFL25270HD,LYS,BAE-520S
AFL25271HD,LYS,BAE-520
AFL2554HD,LYS,BAE-6792554
AFL25560HDR,LYS,BAE-5347SR
AFL2563HD,LYS,BAE-68726831
AFL2563HD,LYS,BAE-8149961
AFL2601HD,LYS,AE-8305
AFL2737,LYS,AE-2737
AFL2801HDR,LYS,BAE-3551817
AFL2802HDR,LYS,BAE-3551817S
AFL2811,LYS,AE-2061IM
AFL2813HD,LYS,BAE-159SR
AFL2830HD,LYS,BAE-283
AFL2962,LYS,AE-2730
AFL299,LYS,AE-5117
AFL30050HD,LYS,BAE-7040
AFL302,LYS,AE-3010
AFL3150HD,LYS,BAE-512S
AFL3151HD,LYS,BAE-512
AFL323,LYS,AE-323
AFL3380HDR,LYS,BAE-3380SR
AFL3381HDR,LYS,BAE-3380S
AFL340,LYS,AE-340
AFL342,LYS,AE-342G
AFL3544HDR,LYS,BAE-195SR
AFL3545HDR,LYS,BAE-195S
AFL3602HD,LYS,BAE-3602
AFL3603HD,LYS,BAE-3603
AFL3604HD,LYS,BAE-3603S
AFL3610HDR,LYS,BAE-5628SR
AFL3611HDR,LYS,BAE-5628S
AFL370,LYS,AE-370
AFL3710G,LYS,AE-2052G
AFL3736G,LYS,AE-2053G
AFL3780,LYS,AE-911
AFL3821HDR,LYS,BAE-3821SR
AFL3950HD,LYS,BAE-27902SR
AFL3951HD,LYS,BAE-27902S
AFL3951HD,LYS,BAE-4225S
AFL4011HDR,LYS,BAE-5627SR
AFL4012HDR,LYS,BAE-5627S
AFL4030HD,LYS,BAE-4030
AFL4031HD,LYS,BAE-4031
AFL4076HD,LYS,BAE-110
AFL415,LYS,AE-68
AFL4170HD,LYS,BAE-4170
AFL4180HD,LYS,AE-4180
AFL4183,LYS,AE-5498
AFL430,LYS,AE-1043
AFL4428HD,LYS,BAE-1544428
AFL4449HD,LYS,BAE-1544449
AFL4457HD,LYS,BAE-4222SR
AFL4497HDR,LYS,BAE-115SR
AFL4550HD,LYS,BAE-1660376
AFL4551HD,LYS,BAE-1660376S
AFL4558HD,LYS,BAE-34
AFL4560,LYS,BAE-34B
AFL460,LYS,AE-460
AFL462,LYS,AE-462IM
AFL462G,LYS,AE-462G
AFL4650,LYS,AE-465
AFL473,LYS,AE-1760
AFL4801HD,LYS,AE-4801
AFL4810HD,LYS,BAE-194SR
AFL4864HD,LYS,BAE-529
AFL4972HD,LYS,BAE-4972
AFL5000HD,LYS,BAE-504
AFL5003HD,LYS,BAE-500
AFL5005,LYS,BAE-524
AFL5013HD,LYS,BAE-510
AFL5030HD,LYS,AE-5030
